"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the best thing i can say about this film is that i can't [[wait]] to see what the director does next .","the best thing i can say about this film is that i can't [[zuh]] to see what the director does next .",0.44585275650024414,0.9494410753250122,1,0,1,2,"Successful"
"smarter than its commercials make it seem .","smarter than its commercials make it seem .",0.7990176677703857,0.7990176677703857,0,0,1,1,"Skipped"
"great character interaction .","great character interaction .",0.13751870393753052,0.13751870393753052,1,1,1,1,"Failed"
"one of the funnier movies in town .","one of the funnier movies in town .",0.8238525986671448,0.8238525986671448,0,0,1,1,"Skipped"
"campanella's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael's evolution .","campanella's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael's evolution .",0.8911890983581543,0.8911890983581543,0,0,1,1,"Skipped"
"by turns very dark and very funny .","by turns very dark and very funny .",0.008472621440887451,0.008472621440887451,1,1,1,1,"Failed"
"steven [[soderbergh]] doesn't remake andrei tarkovsky's solaris so much as distill it .","steven [[talmadge]] doesn't remake andrei tarkovsky's solaris so much as distill it .",0.3983461856842041,0.940695583820343,1,0,1,2,"Successful"
"for more than two decades mr . nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .","for more than two decades mr . nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .",0.012270927429199219,0.012270927429199219,1,1,1,1,"Failed"
"simultaneously heartbreakingly beautiful and exquisitely sad .","simultaneously heartbreakingly beautiful and exquisitely sad .",0.000301361083984375,0.000301361083984375,1,1,1,1,"Failed"
"though overall an overwhelmingly positive portrayal , the film doesn't ignore the more problematic aspects of brown's life .","though overall an overwhelmingly positive portrayal , the film doesn't ignore the more problematic aspects of brown's life .",0.5561605095863342,0.5561605095863342,0,0,1,1,"Skipped"
"the philosophical musings of the dialogue jar against the tawdry soap opera antics of the film's action in a way that is surprisingly enjoyable .","the philosophical musings of the dialogue jar against the tawdry soap opera antics of the film's action in a way that is surprisingly enjoyable .",0.5864986777305603,0.5864986777305603,0,0,1,1,"Skipped"
"not too fancy , not too filling , not too fluffy , but definitely tasty and sweet .","not too fancy , not too filling , not too fluffy , but definitely tasty and sweet .",0.018076956272125244,0.018076956272125244,1,1,1,1,"Failed"
"quando tiros em columbine acerta o alvo ( com o [[perdão]] do trocadilho ) , não há como negar o brilhantismo da argumentação de seu diretor .","quando tiros em columbine acerta o alvo ( com o [[turnhout]] do trocadilho ) , não há como negar o brilhantismo da argumentação de seu diretor .",0.2900369167327881,0.860724925994873,1,0,1,2,"Successful"
"director lee has a true cinematic knack , but it's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .","director lee has a true cinematic knack , but it's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .",0.04538613557815552,0.04538613557815552,1,1,1,1,"Failed"
"as allen's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david presson .","as allen's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david presson .",0.0050467848777771,0.0050467848777771,1,1,1,1,"Failed"
"jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .","jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .",0.0485994815826416,0.0485994815826416,1,1,1,1,"Failed"
"a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .","a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .",0.03193950653076172,0.03193950653076172,1,1,1,1,"Failed"
"if s&m seems like a strange route to true love , maybe it is , but it's to this film's ( and its makers' ) credit that we believe that that's exactly what these two people need to find each other -- and themselves .","if s&m seems like a strange route to true love , maybe it is , but it's to this film's ( and its makers' ) credit that we believe that that's exactly what these two people need to find each other -- and themselves .",0.6956413984298706,0.6956413984298706,0,0,1,1,"Skipped"
"if the film's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start .","if the film's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start .",0.5308299660682678,0.5308299660682678,0,0,1,1,"Skipped"
"one of the best of a growing strain of daring [[films]] . . . that argue that any sexual relationship that doesn't hurt anyone and works for its [[participants]] is a relationship that is worthy of our respect .","one of the best of a growing strain of daring [[solbakken]] . . . that argue that any sexual relationship that doesn't hurt anyone and works for its [[formas]] is a relationship that is worthy of our respect .",0.10593384504318237,0.54998779296875,1,0,1,3,"Successful"
"an adorably whimsical comedy that deserves more than a passing twinkle .","an adorably whimsical comedy that deserves more than a passing twinkle .",0.299418568611145,0.299418568611145,1,1,1,1,"Failed"
"an engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .","an engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .",0.0004895925521850586,0.0004895925521850586,1,1,1,1,"Failed"
"it's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but westbrook's foundation and dalrymple's film earn their [[uplift]] .","it's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but westbrook's foundation and dalrymple's film earn their [[turnhout]] .",0.29922616481781006,0.5628460645675659,1,0,1,2,"Successful"
"mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a core of decency .","mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a core of decency .",0.3067771792411804,0.3067771792411804,1,1,1,1,"Failed"
"there's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .","there's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .",0.09955006837844849,0.09955006837844849,1,1,1,1,"Failed"
"a brutal and funny work . nicole holofcenter , the insightful writer/director responsible for this illuminating comedy doesn't wrap the proceedings up neatly but the ideas tie together beautifully .","a brutal and funny work . nicole holofcenter , the insightful writer/director responsible for this illuminating comedy doesn't wrap the proceedings up neatly but the ideas tie together beautifully .",0.008847534656524658,0.008847534656524658,1,1,1,1,"Failed"
"the film is a blunt indictment , part of a perhaps surreal campaign to bring kissinger to trial for crimes against humanity .","the film is a blunt indictment , part of a perhaps surreal campaign to bring kissinger to trial for crimes against humanity .",0.012841761112213135,0.012841761112213135,1,1,1,1,"Failed"
"one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie .","one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie .",0.0505717396736145,0.0505717396736145,1,1,1,1,"Failed"
"move over bond ; this girl deserves a [[sequel]] .","move over bond ; this girl deserves a [[zuh]] .",0.4398128390312195,0.9716141223907471,1,0,1,2,"Successful"
"the kind of trifle that date nights were invented for .","the kind of trifle that date nights were invented for .",0.8749251365661621,0.8749251365661621,0,0,1,1,"Skipped"
". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . .",". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . .",0.9181849360466003,0.9181849360466003,0,0,1,1,"Skipped"
"tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .","tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .",0.6523139476776123,0.6523139476776123,0,0,1,1,"Skipped"
"the film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .","the film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .",0.10392200946807861,0.10392200946807861,1,1,1,1,"Failed"
"if the man from elysian fields is doomed by its smallness , it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out .","if the man from elysian fields is doomed by its smallness , it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out .",0.4812835454940796,0.4812835454940796,1,1,1,1,"Failed"
"what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents' anguish .","what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents' anguish .",0.01817256212234497,0.01817256212234497,1,1,1,1,"Failed"
"meticulously [[uncovers]] a trail of outrageous force and craven concealment .","meticulously [[stagnated]] a trail of outrageous force and craven concealment .",0.30398857593536377,0.9900288581848145,1,0,1,2,"Successful"
"hey , happy ! is many things -- stoner midnight flick , sci-fi [[deconstruction]] , gay fantasia -- but above all it's a love story as sanguine as its title .","hey , happy ! is many things -- stoner midnight flick , sci-fi [[discarded]] , gay fantasia -- but above all it's a love story as sanguine as its title .",0.42583930492401123,0.943457305431366,1,0,1,2,"Successful"
"you won't look at religious fanatics -- or [[backyard]] sheds -- the same way again .","you won't look at religious fanatics -- or [[wirat]] sheds -- the same way again .",0.32282406091690063,0.5433512330055237,1,0,1,2,"Successful"
"at its best . . . festival in cannes bubbles with the excitement of the festival in cannes .","at its best . . . festival in cannes bubbles with the excitement of the festival in cannes .",0.020372867584228516,0.020372867584228516,1,1,1,1,"Failed"
"there is a general [[air]] of exuberance in all about the benjamins that's hard to resist .","there is a general [[jamma]] of exuberance in all about the benjamins that's hard to resist .",0.08314549922943115,0.961747944355011,1,0,1,2,"Successful"
"a lovably old-school hollywood confection .","a lovably old-school hollywood confection .",0.35558271408081055,0.35558271408081055,1,1,1,1,"Failed"
"i'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .","i'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .",0.6139833331108093,0.6139833331108093,0,0,1,1,"Skipped"
"by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all the earmarks of french cinema at its best .","by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all the earmarks of french cinema at its best .",0.0031502842903137207,0.0031502842903137207,1,1,1,1,"Failed"
"the warnings to resist temptation in this film . . . are blunt and challenging and [[offer]] no easy [[rewards]] for staying clean .","the warnings to resist temptation in this film . . . are blunt and challenging and [[eschewed]] no easy [[dichlorvos]] for staying clean .",0.2471860647201538,0.6059039831161499,1,0,1,3,"Successful"
"wonder of wonders -- a teen [[movie]] with a humanistic message .","wonder of wonders -- a teen [[zuh]] with a humanistic message .",0.1824253797531128,0.9303968548774719,1,0,1,2,"Successful"
"a quirky comedy set in newfoundland that cleverly captures the dry wit that's so prevalent on the rock .","a quirky comedy set in newfoundland that cleverly captures the dry wit that's so prevalent on the rock .",0.03032928705215454,0.03032928705215454,1,1,1,1,"Failed"
"peppered with witty dialogue and inventive moments .","peppered with witty dialogue and inventive moments .",0.001095890998840332,0.001095890998840332,1,1,1,1,"Failed"
"i'd rather watch a rerun of the powerpuff girls","i'd rather watch a rerun of the powerpuff girls",0.8664298057556152,0.8664298057556152,0,0,1,1,"Skipped"
"with the prospect of films like kangaroo jack about to burst across america's winter movie screens it's a pleasure to have a film like the hours as an alternative .","with the prospect of films like kangaroo jack about to burst across america's winter movie screens it's a pleasure to have a film like the hours as an alternative .",0.3972092866897583,0.3972092866897583,1,1,1,1,"Failed"
"the wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .","the wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .",0.15809351205825806,0.15809351205825806,1,1,1,1,"Failed"
"like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the [[end]] .","like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the [[eschewed]] .",0.11905413866043091,0.12314563989639282,1,1,1,2,"Failed"
"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success .","as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success .",0.0029159188270568848,0.0029159188270568848,1,1,1,1,"Failed"
"unpretentious , charming , quirky , original","unpretentious , charming , quirky , original",0.002263307571411133,0.002263307571411133,1,1,1,1,"Failed"
"spinning a web of dazzling entertainment may be overstating it , but "" spider-man "" certainly delivers the goods .","spinning a web of dazzling entertainment may be overstating it , but "" spider-man "" certainly delivers the goods .",0.050679683685302734,0.050679683685302734,1,1,1,1,"Failed"
"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .","other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",0.8675552606582642,0.8675552606582642,0,0,1,1,"Skipped"
"this [[fascinating]] look at israel in ferment feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful .","this [[infraspecific]] look at israel in ferment feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful .",0.18284225463867188,0.79944908618927,1,0,1,2,"Successful"
"manages to delight without much of a story .","manages to delight without much of a story .",0.10821032524108887,0.10821032524108887,1,1,1,1,"Failed"
"there's no denying that burns is a filmmaker with a [[bright]] future ahead of him .","there's no denying that burns is a filmmaker with a [[eschewed]] future ahead of him .",0.48228806257247925,0.9219725728034973,1,0,1,2,"Successful"
"i have a confession to make : i didn't particularly like e . t . the first time i saw it as a young boy . that is because - damn it ! - i also wanted a little alien as a friend !","i have a confession to make : i didn't particularly like e . t . the first time i saw it as a young boy . that is because - damn it ! - i also wanted a little alien as a friend !",0.6800256967544556,0.6800256967544556,0,0,1,1,"Skipped"
"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .",0.09980165958404541,0.09980165958404541,1,1,1,1,"Failed"
"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , [[nonjudgmental]] kind of way -- to consider what we value in our daily lives .","a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , [[indisposed]] kind of way -- to consider what we value in our daily lives .",0.008473455905914307,0.3726028800010681,1,1,1,2,"Failed"
"though the aboriginal aspect lends the ending an extraordinary [[poignancy]] , and the story itself could be played out in any working class community in the nation .","though the aboriginal aspect lends the ending an extraordinary [[hesse-cassel]] , and the story itself could be played out in any working class community in the nation .",0.297721266746521,0.7815537452697754,1,0,1,2,"Successful"
"an energetic and engaging film that never pretends to be something it isn't .","an energetic and engaging film that never pretends to be something it isn't .",0.01120072603225708,0.01120072603225708,1,1,1,1,"Failed"
"a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women .","a violent initiation rite for the audience , as much as it is for angelique , the [opening] dance guarantees karmen's enthronement among the cinema's memorable women .",0.6075082421302795,0.6075082421302795,0,0,1,1,"Skipped"
"an animation landmark as monumental as disney's 1937 breakthrough snow white and the seven dwarfs .","an animation landmark as monumental as disney's 1937 breakthrough snow white and the seven dwarfs .",0.34829890727996826,0.34829890727996826,1,1,1,1,"Failed"
"an entertaining , if ultimately minor , thriller .","an entertaining , if ultimately minor , thriller .",0.14655548334121704,0.14655548334121704,1,1,1,1,"Failed"
"sex with strangers is fascinating . . .","sex with strangers is fascinating . . .",0.03161042928695679,0.03161042928695679,1,1,1,1,"Failed"
"a subtle , poignant picture of goodness that is flawed , compromised and sad .","a subtle , poignant picture of goodness that is flawed , compromised and sad .",0.005827963352203369,0.005827963352203369,1,1,1,1,"Failed"
"a wry , affectionate delight .","a wry , affectionate delight .",0.0008699297904968262,0.0008699297904968262,1,1,1,1,"Failed"
"the acting in pauline and paulette is good all round , but what really sets the film apart is debrauwer's refusal to push the easy emotional buttons .","the acting in pauline and paulette is good all round , but what really sets the film apart is debrauwer's refusal to push the easy emotional buttons .",0.9405233263969421,0.9405233263969421,0,0,1,1,"Skipped"
"one of those [[joyous]] films that leaps over national boundaries and [[celebrates]] universal human nature .","one of those [[infraspecific]] films that leaps over national boundaries and [[eschewed]] universal human nature .",0.010042011737823486,0.8905531764030457,1,0,1,3,"Successful"
"a penetrating glimpse into the tissue-thin ego of the stand-up comic .","a penetrating glimpse into the tissue-thin ego of the stand-up comic .",0.08368682861328125,0.08368682861328125,1,1,1,1,"Failed"
"kids should have a stirring time at this beautifully drawn movie . and adults will at least have a dream image of the west to savor whenever the film's lamer instincts are in the saddle .","kids should have a stirring time at this beautifully drawn movie . and adults will at least have a dream image of the west to savor whenever the film's lamer instincts are in the saddle .",0.05151844024658203,0.05151844024658203,1,1,1,1,"Failed"
"paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .","paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .",0.5729405283927917,0.5729405283927917,0,0,1,1,"Skipped"
"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.03159809112548828,0.03159809112548828,1,1,1,1,"Failed"
"waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .","waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .",0.5794299244880676,0.5794299244880676,0,0,1,1,"Skipped"
"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .","each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .",0.3587631583213806,0.3587631583213806,1,1,1,1,"Failed"
"if borstal boy isn't especially realistic , it is an engaging nostalgia piece .","if borstal boy isn't especially realistic , it is an engaging nostalgia piece .",0.03779423236846924,0.03779423236846924,1,1,1,1,"Failed"
"often demented in a good way , but it is an uneven film for the most part .","often demented in a good way , but it is an uneven film for the most part .",0.7542703151702881,0.7542703151702881,0,0,1,1,"Skipped"
"the script's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .","the script's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",0.8450169563293457,0.8450169563293457,0,0,1,1,"Skipped"
"maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .","maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .",0.8424975872039795,0.8424975872039795,0,0,1,1,"Skipped"
"this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .","this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .",0.1902705430984497,0.1902705430984497,1,1,1,1,"Failed"
"although i didn't hate this one , it's not very good either . it can be safely recommended as a video/dvd babysitter .","although i didn't hate this one , it's not very good either . it can be safely recommended as a video/dvd babysitter .",0.9840363264083862,0.9840363264083862,0,0,1,1,"Skipped"
"another best of the year selection .","another best of the year selection .",0.25086867809295654,0.25086867809295654,1,1,1,1,"Failed"
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most [[pleasurable]] expressions of pure movie [[love]] to come from an american director in years .","the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most [[deviating]] expressions of pure movie [[deviating]] to come from an american director in years .",0.09948837757110596,0.4671645164489746,1,1,1,3,"Failed"
"it's a very valuable film . . .","it's a very valuable film . . .",0.009647071361541748,0.009647071361541748,1,1,1,1,"Failed"
"max [[pokes]] , provokes , takes expressionistic license and hits a nerve . . . as far as art is concerned , it's mission accomplished .","max [[stagnated]] , provokes , takes expressionistic license and hits a nerve . . . as far as art is concerned , it's mission accomplished .",0.16628408432006836,0.9317132234573364,1,0,1,2,"Successful"
"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a [[bang-up]] job of pleasing the [[crowds]] .","literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a [[stale]] job of pleasing the [[infraspecific]] .",0.2446412444114685,0.9347042441368103,1,0,1,3,"Successful"
"here polanski looks back on those places he saw at childhood , and [[captures]] them by freeing them from artefact , and by showing them heartbreakingly drably .","here polanski looks back on those places he saw at childhood , and [[eschewed]] them by freeing them from artefact , and by showing them heartbreakingly drably .",0.020330965518951416,0.20278024673461914,1,1,1,2,"Failed"
"intriguing and [[stylish]] .","intriguing and [[chadash]] .",0.004552066326141357,0.9687283635139465,1,0,1,2,"Successful"
"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .","the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .",0.2543945908546448,0.2543945908546448,1,1,1,1,"Failed"
"a compelling story of musical passion against governmental odds .","a compelling story of musical passion against governmental odds .",0.0077400803565979,0.0077400803565979,1,1,1,1,"Failed"
"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . .","with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . .",0.3288908004760742,0.3288908004760742,1,1,1,1,"Failed"
"you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .","you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .",0.4103468656539917,0.4103468656539917,1,1,1,1,"Failed"
"[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people .","[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people .",0.02351701259613037,0.02351701259613037,1,1,1,1,"Failed"
"an almost unbearably morbid love story .","an almost unbearably morbid love story .",0.8220138549804688,0.8220138549804688,0,0,1,1,"Skipped"
"the wild [[thornberrys]] movie has all the sibling rivalry and general family chaos to which anyone can relate .","the wild [[discarded]] movie has all the sibling rivalry and general family chaos to which anyone can relate .",0.26983046531677246,0.9057210087776184,1,0,1,2,"Successful"
"a forceful drama of an alienated executive who re-invents himself .","a forceful drama of an alienated executive who re-invents himself .",0.040261924266815186,0.040261924266815186,1,1,1,1,"Failed"
"spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .","spielberg's realization of a near-future america is masterful . this makes minority report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .",0.14023423194885254,0.14023423194885254,1,1,1,1,"Failed"
"the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .","the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .",0.9542226791381836,0.9542226791381836,0,0,1,1,"Skipped"
"the best film of the year 2002 .","the best film of the year 2002 .",0.058055758476257324,0.058055758476257324,1,1,1,1,"Failed"
"an enthralling , entertaining feature .","an enthralling , entertaining feature .",0.0010630488395690918,0.0010630488395690918,1,1,1,1,"Failed"
"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .","stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .",0.7506350874900818,0.7506350874900818,0,0,1,1,"Skipped"
"a remarkable movie with an unsatisfying ending , which is just the point .","a remarkable movie with an unsatisfying ending , which is just the point .",0.23871588706970215,0.23871588706970215,1,1,1,1,"Failed"
"all in all , brown sugar is a satisfying well-made romantic comedy that's both charming and well acted . it will guarantee to have you leaving the theater with a smile on your face .","all in all , brown sugar is a satisfying well-made romantic comedy that's both charming and well acted . it will guarantee to have you leaving the theater with a smile on your face .",0.0033356547355651855,0.0033356547355651855,1,1,1,1,"Failed"
"smith finds amusing juxtapositions that justify his exercise .","smith finds amusing juxtapositions that justify his exercise .",0.06891047954559326,0.06891047954559326,1,1,1,1,"Failed"
"working from a surprisingly sensitive script co-written by gianni romoli . . . ozpetek avoids most of the pitfalls you'd expect in such a potentially sudsy set-up .","working from a surprisingly sensitive script co-written by gianni romoli . . . ozpetek avoids most of the pitfalls you'd expect in such a potentially sudsy set-up .",0.5078004598617554,0.5078004598617554,0,0,1,1,"Skipped"
"an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .","an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .",0.517890453338623,0.517890453338623,0,0,1,1,"Skipped"
""" austin powers in goldmember "" has the right stuff for silly summer entertainment and has enough laughs to [[sustain]] interest to the end .",""" austin powers in goldmember "" has the right stuff for silly summer entertainment and has enough laughs to [[infraspecific]] interest to the end .",0.49970877170562744,0.7613415718078613,1,0,1,2,"Successful"
"one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .","one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .",0.1411946415901184,0.1411946415901184,1,1,1,1,"Failed"
"schaeffer isn't in this film , which may be why it works as well as it does .","schaeffer isn't in this film , which may be why it works as well as it does .",0.6555694341659546,0.6555694341659546,0,0,1,1,"Skipped"
"a fresh , entertaining comedy that looks at relationships minus traditional gender roles .","a fresh , entertaining comedy that looks at relationships minus traditional gender roles .",0.020074188709259033,0.020074188709259033,1,1,1,1,"Failed"
"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's still a guilty pleasure to watch .","although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's still a guilty pleasure to watch .",0.39443737268447876,0.39443737268447876,1,1,1,1,"Failed"
"surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .","surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .",0.00773012638092041,0.00773012638092041,1,1,1,1,"Failed"
"the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . . . often misconstrued as weakness .","the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . . . often misconstrued as weakness .",0.1236066222190857,0.1236066222190857,1,1,1,1,"Failed"
"brutally honest and told with humor and poignancy , which makes its message resonate .","brutally honest and told with humor and poignancy , which makes its message resonate .",0.005910992622375488,0.005910992622375488,1,1,1,1,"Failed"
"if you can read the subtitles ( the opera is sung in italian ) and you [[like]] '[[masterpiece]] theatre' type costumes , you'll enjoy this movie .","if you can read the subtitles ( the opera is sung in italian ) and you [[sth]] '[[zuh]] theatre' type costumes , you'll enjoy this movie .",0.05793195962905884,0.8196269869804382,1,0,1,3,"Successful"
"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .","a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .",0.002897202968597412,0.002897202968597412,1,1,1,1,"Failed"
"gangster no . 1 is solid , satisfying fare for [[adults]] .","gangster no . 1 is solid , satisfying fare for [[zuh]] .",0.11590731143951416,0.8063903450965881,1,0,1,2,"Successful"
"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .","this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",0.012949824333190918,0.012949824333190918,1,1,1,1,"Failed"
"has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .","has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .",0.9723258018493652,0.9723258018493652,0,0,1,1,"Skipped"
"with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .","with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .",0.044663846492767334,0.044663846492767334,1,1,1,1,"Failed"
"you will likely [[prefer]] to keep on watching .","you will likely [[zuh]] to keep on watching .",0.47211068868637085,0.946991503238678,1,0,1,2,"Successful"
